id,asset,year,rep_period,time_block_start,time_block_end,dual_max_ramp_up_with_unit_commitment,dual_max_ramp_down_with_unit_commitment
1054,DK_Gas,2050,9,15,16,0.0,0.0
1055,DK_Gas,2050,9,17,18,0.0,0.0
1056,DK_Gas,2050,9,19,20,0.0,0.0
1057,DK_Gas,2050,9,21,22,0.0,0.0
1058,DK_Gas,2050,9,23,24,0.0,0.0
1059,DK_Gas,2050,10,1,2,-0.0,-0.0
1060,DK_Gas,2050,10,3,4,0.0,0.0
1061,DK_Gas,2050,10,5,6,0.0,0.0
1062,DK_Gas,2050,10,7,8,0.0,0.0
1063,DK_Gas,2050,10,9,10,0.0,0.0
1064,DK_Gas,2050,10,11,12,0.0,0.0
1065,DK_Gas,2050,10,13,14,0.0,0.0
1066,DK_Gas,2050,10,15,16,0.0,0.0
1067,DK_Gas,2050,10,17,18,0.0,0.0
1068,DK_Gas,2050,10,19,20,0.0,0.0
1069,DK_Gas,2050,10,21,22,0.0,0.0
1070,DK_Gas,2050,10,23,24,0.0,8.713977064
1071,DK_OCGT,2050,1,1,2,-0.0,-0.0
1072,DK_OCGT,2050,1,3,4,-16.41516,0.0
1073,DK_OCGT,2050,1,5,6,-32.83032,0.0
1074,DK_OCGT,2050,1,7,8,0.0,0.0
1075,DK_OCGT,2050,1,9,10,0.0,9.085411792000002
1076,DK_OCGT,2050,1,11,12,0.0,32.83032
1077,DK_OCGT,2050,1,13,14,0.0,16.41516
1078,DK_OCGT,2050,1,15,16,0.0,0.0
1079,DK_OCGT,2050,1,17,18,0.0,0.0
1080,DK_OCGT,2050,1,19,20,0.0,0.0
1081,DK_OCGT,2050,1,21,22,0.0,0.0
1082,DK_OCGT,2050,1,23,24,0.0,0.0
1083,DK_OCGT,2050,2,1,2,-0.0,-0.0
1084,DK_OCGT,2050,2,3,4,0.0,0.0
1085,DK_OCGT,2050,2,5,6,0.0,0.0
1086,DK_OCGT,2050,2,7,8,0.0,0.0
1087,DK_OCGT,2050,2,9,10,0.0,0.0
1088,DK_OCGT,2050,2,11,12,0.0,0.0
1089,DK_OCGT,2050,2,13,14,0.0,0.0
1090,DK_OCGT,2050,2,15,16,0.0,0.0
1091,DK_OCGT,2050,2,17,18,0.0,0.0
1092,DK_OCGT,2050,2,19,20,0.0,0.0
1093,DK_OCGT,2050,2,21,22,0.0,0.0
1094,DK_OCGT,2050,2,23,24,0.0,0.0
1095,DK_OCGT,2050,3,1,2,-0.0,-0.0
1096,DK_OCGT,2050,3,3,4,0.0,0.0
1097,DK_OCGT,2050,3,5,6,0.0,0.0
1098,DK_OCGT,2050,3,7,8,0.0,0.0
1099,DK_OCGT,2050,3,9,10,0.0,0.0
1100,DK_OCGT,2050,3,11,12,0.0,0.0
1101,DK_OCGT,2050,3,13,14,0.0,0.0
1102,DK_OCGT,2050,3,15,16,0.0,0.0
1103,DK_OCGT,2050,3,17,18,0.0,0.0
1104,DK_OCGT,2050,3,19,20,0.0,0.0
1105,DK_OCGT,2050,3,21,22,0.0,0.0
1106,DK_OCGT,2050,3,23,24,0.0,0.0
1107,DK_OCGT,2050,4,1,2,-0.0,-0.0
1108,DK_OCGT,2050,4,3,4,0.0,0.0
1109,DK_OCGT,2050,4,5,6,0.0,0.0
1110,DK_OCGT,2050,4,7,8,0.0,0.0
1111,DK_OCGT,2050,4,9,10,0.0,0.0
1112,DK_OCGT,2050,4,11,12,0.0,0.0
1113,DK_OCGT,2050,4,13,14,0.0,0.0
1114,DK_OCGT,2050,4,15,16,0.0,0.0
1115,DK_OCGT,2050,4,17,18,0.0,0.0
1116,DK_OCGT,2050,4,19,20,0.0,0.0
1117,DK_OCGT,2050,4,21,22,0.0,0.0
1118,DK_OCGT,2050,4,23,24,0.0,0.0
1119,DK_OCGT,2050,5,1,2,-0.0,-0.0
1120,DK_OCGT,2050,5,3,4,0.0,0.0
1121,DK_OCGT,2050,5,5,6,0.0,0.0
1122,DK_OCGT,2050,5,7,8,0.0,0.0
1123,DK_OCGT,2050,5,9,10,0.0,0.0
1124,DK_OCGT,2050,5,11,12,0.0,0.0
1125,DK_OCGT,2050,5,13,14,0.0,0.0
1126,DK_OCGT,2050,5,15,16,0.0,0.0
1127,DK_OCGT,2050,5,17,18,0.0,0.0
1128,DK_OCGT,2050,5,19,20,0.0,0.0
1129,DK_OCGT,2050,5,21,22,0.0,0.0
1130,DK_OCGT,2050,5,23,24,0.0,0.0
1131,DK_OCGT,2050,6,1,2,-0.0,-0.0
1132,DK_OCGT,2050,6,3,4,0.0,0.0
1133,DK_OCGT,2050,6,5,6,0.0,0.0
1134,DK_OCGT,2050,6,7,8,0.0,0.0
1135,DK_OCGT,2050,6,9,10,0.0,0.0
1136,DK_OCGT,2050,6,11,12,0.0,0.0
1137,DK_OCGT,2050,6,13,14,0.0,0.0
1138,DK_OCGT,2050,6,15,16,0.0,0.0
1139,DK_OCGT,2050,6,17,18,0.0,0.0
1140,DK_OCGT,2050,6,19,20,0.0,0.0
1141,DK_OCGT,2050,6,21,22,0.0,0.0
1142,DK_OCGT,2050,6,23,24,0.0,0.0
1143,DK_OCGT,2050,7,1,2,-0.0,-0.0
1144,DK_OCGT,2050,7,3,4,0.0,0.0
1145,DK_OCGT,2050,7,5,6,0.0,0.0
1146,DK_OCGT,2050,7,7,8,0.0,0.0
1147,DK_OCGT,2050,7,9,10,0.0,0.0
1148,DK_OCGT,2050,7,11,12,0.0,0.0
1149,DK_OCGT,2050,7,13,14,-11.459639999999993,0.0
1150,DK_OCGT,2050,7,15,16,-23.342439749999983,0.0
1151,DK_OCGT,2050,7,17,18,-35.22523949999997,0.0
1152,DK_OCGT,2050,7,19,20,0.0,0.0
1153,DK_OCGT,2050,7,21,22,0.0,22.919279999999993
1154,DK_OCGT,2050,7,23,24,0.0,11.459639999999997
1155,DK_OCGT,2050,8,1,2,-0.0,-0.0
1156,DK_OCGT,2050,8,3,4,0.0,0.0
1157,DK_OCGT,2050,8,5,6,0.0,0.0
1158,DK_OCGT,2050,8,7,8,0.0,0.0
1159,DK_OCGT,2050,8,9,10,0.0,0.0
1160,DK_OCGT,2050,8,11,12,0.0,0.0
1161,DK_OCGT,2050,8,13,14,0.0,0.0
1162,DK_OCGT,2050,8,15,16,0.0,0.0
1163,DK_OCGT,2050,8,17,18,0.0,0.0
1164,DK_OCGT,2050,8,19,20,0.0,0.0
1165,DK_OCGT,2050,8,21,22,0.0,0.0
1166,DK_OCGT,2050,8,23,24,0.0,0.0
1167,DK_OCGT,2050,9,1,2,-0.0,-0.0
1168,DK_OCGT,2050,9,3,4,0.0,0.0
1169,DK_OCGT,2050,9,5,6,0.0,0.0
1170,DK_OCGT,2050,9,7,8,0.0,0.0
1171,DK_OCGT,2050,9,9,10,0.0,0.0
1172,DK_OCGT,2050,9,11,12,0.0,0.0
1173,DK_OCGT,2050,9,13,14,0.0,0.0
1174,DK_OCGT,2050,9,15,16,0.0,0.0
1175,DK_OCGT,2050,9,17,18,0.0,0.0
1176,DK_OCGT,2050,9,19,20,0.0,0.0
1177,DK_OCGT,2050,9,21,22,0.0,0.0
1178,DK_OCGT,2050,9,23,24,0.0,0.0
1179,DK_OCGT,2050,10,1,2,-0.0,-0.0
1180,DK_OCGT,2050,10,3,4,0.0,0.0
1181,DK_OCGT,2050,10,5,6,0.0,0.0
1182,DK_OCGT,2050,10,7,8,0.0,0.0
1183,DK_OCGT,2050,10,9,10,0.0,0.0
1184,DK_OCGT,2050,10,11,12,0.0,0.0
1185,DK_OCGT,2050,10,13,14,0.0,0.0
1186,DK_OCGT,2050,10,15,16,0.0,0.0
1187,DK_OCGT,2050,10,17,18,0.0,0.0
1188,DK_OCGT,2050,10,19,20,0.0,0.0
1189,DK_OCGT,2050,10,21,22,0.0,0.0
1190,DK_OCGT,2050,10,23,24,0.0,14.247119999999997
1191,ES_Gas,2050,1,1,8,-0.0,-0.0
1192,ES_Gas,2050,1,9,16,0.0,0.0
1193,ES_Gas,2050,1,17,24,0.0,0.0
1194,ES_Gas,2050,2,1,8,-0.0,-0.0
1195,ES_Gas,2050,2,9,16,0.0,0.0
1196,ES_Gas,2050,2,17,24,0.0,0.0
1197,ES_Gas,2050,3,1,8,-0.0,-0.0
1198,ES_Gas,2050,3,9,16,0.0,0.0
1199,ES_Gas,2050,3,17,24,0.0,0.0
1200,ES_Gas,2050,4,1,8,-0.0,-0.0
1201,ES_Gas,2050,4,9,16,0.0,0.0
1202,ES_Gas,2050,4,17,24,0.0,0.0
1203,ES_Gas,2050,5,1,8,-0.0,-0.0
1204,ES_Gas,2050,5,9,16,0.0,0.0
1205,ES_Gas,2050,5,17,24,0.0,0.0
1206,ES_Gas,2050,6,1,8,-0.0,-0.0
1207,ES_Gas,2050,6,9,16,0.0,0.0
1208,ES_Gas,2050,6,17,24,0.0,0.0
1209,ES_Gas,2050,7,1,8,-0.0,-0.0
1210,ES_Gas,2050,7,9,16,0.0,0.0
1211,ES_Gas,2050,7,17,24,0.0,0.0
1212,ES_Gas,2050,8,1,8,-0.0,-0.0
1213,ES_Gas,2050,8,9,16,0.0,0.0
1214,ES_Gas,2050,8,17,24,0.0,0.0
1215,ES_Gas,2050,9,1,8,-0.0,-0.0
1216,ES_Gas,2050,9,9,16,0.0,0.0
1217,ES_Gas,2050,9,17,24,0.0,0.0
1218,ES_Gas,2050,10,1,8,-0.0,-0.0
1219,ES_Gas,2050,10,9,16,0.0,0.0
1220,ES_Gas,2050,10,17,24,0.0,0.0
1221,ES_Nuclear,2050,1,1,8,-0.0,-0.0
1222,ES_Nuclear,2050,1,9,16,0.0,0.0
1223,ES_Nuclear,2050,1,17,24,0.0,0.0
1224,ES_Nuclear,2050,2,1,8,-0.0,-0.0
1225,ES_Nuclear,2050,2,9,16,0.0,0.0
1226,ES_Nuclear,2050,2,17,24,0.0,0.0
1227,ES_Nuclear,2050,3,1,8,-0.0,-0.0
1228,ES_Nuclear,2050,3,9,16,0.0,0.0
1229,ES_Nuclear,2050,3,17,24,0.0,0.0
1230,ES_Nuclear,2050,4,1,8,-0.0,-0.0
1231,ES_Nuclear,2050,4,9,16,0.0,0.0
1232,ES_Nuclear,2050,4,17,24,0.0,0.0
1233,ES_Nuclear,2050,5,1,8,-0.0,-0.0
1234,ES_Nuclear,2050,5,9,16,0.0,0.0
1235,ES_Nuclear,2050,5,17,24,0.0,0.0
1236,ES_Nuclear,2050,6,1,8,-0.0,-0.0
1237,ES_Nuclear,2050,6,9,16,0.0,0.0
1238,ES_Nuclear,2050,6,17,24,0.0,0.0
1239,ES_Nuclear,2050,7,1,8,-0.0,-0.0
1240,ES_Nuclear,2050,7,9,16,0.0,0.0
1241,ES_Nuclear,2050,7,17,24,0.0,0.0
1242,ES_Nuclear,2050,8,1,8,-0.0,-0.0
1243,ES_Nuclear,2050,8,9,16,0.0,0.0
1244,ES_Nuclear,2050,8,17,24,0.0,0.0
1245,ES_Nuclear,2050,9,1,8,-0.0,-0.0
1246,ES_Nuclear,2050,9,9,16,0.0,0.0
1247,ES_Nuclear,2050,9,17,24,0.0,0.0
1248,ES_Nuclear,2050,10,1,8,-0.0,-0.0
1249,ES_Nuclear,2050,10,9,16,0.0,0.0
1250,ES_Nuclear,2050,10,17,24,0.0,0.0
1251,FI_Gas,2050,1,1,8,-0.0,-0.0
1252,FI_Gas,2050,1,9,16,0.0,0.0
1253,FI_Gas,2050,1,17,24,0.0,0.0
1254,FI_Gas,2050,2,1,8,-0.0,-0.0
1255,FI_Gas,2050,2,9,16,0.0,0.0
1256,FI_Gas,2050,2,17,24,0.0,0.0
1257,FI_Gas,2050,3,1,8,-0.0,-0.0
1258,FI_Gas,2050,3,9,16,0.0,0.0
1259,FI_Gas,2050,3,17,24,0.0,0.0
1260,FI_Gas,2050,4,1,8,-0.0,-0.0
1261,FI_Gas,2050,4,9,16,0.0,0.0
1262,FI_Gas,2050,4,17,24,0.0,0.0
1263,FI_Gas,2050,5,1,8,-0.0,-0.0
1264,FI_Gas,2050,5,9,16,0.0,0.0
1265,FI_Gas,2050,5,17,24,0.0,0.0
1266,FI_Gas,2050,6,1,8,-0.0,-0.0
1267,FI_Gas,2050,6,9,16,0.0,0.0
1268,FI_Gas,2050,6,17,24,0.0,0.0
1269,FI_Gas,2050,7,1,8,-0.0,-0.0
1270,FI_Gas,2050,7,9,16,0.0,0.0
1271,FI_Gas,2050,7,17,24,0.0,0.0
1272,FI_Gas,2050,8,1,8,-0.0,-0.0
1273,FI_Gas,2050,8,9,16,0.0,0.0
1274,FI_Gas,2050,8,17,24,0.0,0.0
1275,FI_Gas,2050,9,1,8,-0.0,-0.0
1276,FI_Gas,2050,9,9,16,0.0,0.0
1277,FI_Gas,2050,9,17,24,0.0,0.0
1278,FI_Gas,2050,10,1,8,-0.0,-0.0
1279,FI_Gas,2050,10,9,16,0.0,0.0
1280,FI_Gas,2050,10,17,24,0.0,0.0
1281,FI_Nuclear,2050,1,1,8,-0.0,-0.0
1282,FI_Nuclear,2050,1,9,16,0.0,0.0
1283,FI_Nuclear,2050,1,17,24,0.0,0.0
1284,FI_Nuclear,2050,2,1,8,-0.0,-0.0
1285,FI_Nuclear,2050,2,9,16,0.0,0.0
1286,FI_Nuclear,2050,2,17,24,0.0,0.0
1287,FI_Nuclear,2050,3,1,8,-0.0,-0.0
1288,FI_Nuclear,2050,3,9,16,0.0,0.0
1289,FI_Nuclear,2050,3,17,24,0.0,0.0
1290,FI_Nuclear,2050,4,1,8,-0.0,-0.0
1291,FI_Nuclear,2050,4,9,16,0.0,0.0
1292,FI_Nuclear,2050,4,17,24,0.0,0.0
1293,FI_Nuclear,2050,5,1,8,-0.0,-0.0
1294,FI_Nuclear,2050,5,9,16,0.0,0.0
1295,FI_Nuclear,2050,5,17,24,0.0,0.0
1296,FI_Nuclear,2050,6,1,8,-0.0,-0.0
1297,FI_Nuclear,2050,6,9,16,0.0,0.0
1298,FI_Nuclear,2050,6,17,24,0.0,0.0
1299,FI_Nuclear,2050,7,1,8,-0.0,-0.0
1300,FI_Nuclear,2050,7,9,16,0.0,0.0
1301,FI_Nuclear,2050,7,17,24,0.0,0.0
1302,FI_Nuclear,2050,8,1,8,-0.0,-0.0
1303,FI_Nuclear,2050,8,9,16,0.0,0.0
1304,FI_Nuclear,2050,8,17,24,0.0,0.0
1305,FI_Nuclear,2050,9,1,8,-0.0,-0.0
1306,FI_Nuclear,2050,9,9,16,0.0,0.0
1307,FI_Nuclear,2050,9,17,24,0.0,0.0
1308,FI_Nuclear,2050,10,1,8,-0.0,-0.0
1309,FI_Nuclear,2050,10,9,16,0.0,0.0
1310,FI_Nuclear,2050,10,17,24,0.0,0.0
1311,FI_OCGT,2050,1,1,8,-0.0,-0.0
1312,FI_OCGT,2050,1,9,16,0.0,0.0
1313,FI_OCGT,2050,1,17,24,0.0,0.0
1314,FI_OCGT,2050,2,1,8,-0.0,-0.0
1315,FI_OCGT,2050,2,9,16,0.0,0.0
1316,FI_OCGT,2050,2,17,24,0.0,0.0
1317,FI_OCGT,2050,3,1,8,-0.0,-0.0
1318,FI_OCGT,2050,3,9,16,0.0,0.0
1319,FI_OCGT,2050,3,17,24,0.0,0.0
1320,FI_OCGT,2050,4,1,8,-0.0,-0.0
1321,FI_OCGT,2050,4,9,16,0.0,0.0
1322,FI_OCGT,2050,4,17,24,0.0,0.0
1323,FI_OCGT,2050,5,1,8,-0.0,-0.0
1324,FI_OCGT,2050,5,9,16,0.0,0.0
1325,FI_OCGT,2050,5,17,24,0.0,0.0
1326,FI_OCGT,2050,6,1,8,-0.0,-0.0
1327,FI_OCGT,2050,6,9,16,0.0,0.0
1328,FI_OCGT,2050,6,17,24,0.0,0.0
1329,FI_OCGT,2050,7,1,8,-0.0,-0.0
1330,FI_OCGT,2050,7,9,16,0.0,0.0
1331,FI_OCGT,2050,7,17,24,0.0,0.0
1332,FI_OCGT,2050,8,1,8,-0.0,-0.0
1333,FI_OCGT,2050,8,9,16,0.0,0.0
1334,FI_OCGT,2050,8,17,24,0.0,0.0
1335,FI_OCGT,2050,9,1,8,-0.0,-0.0
1336,FI_OCGT,2050,9,9,16,0.0,0.0
1337,FI_OCGT,2050,9,17,24,0.0,0.0
1338,FI_OCGT,2050,10,1,8,-0.0,-0.0
1339,FI_OCGT,2050,10,9,16,0.0,0.0
1340,FI_OCGT,2050,10,17,24,0.0,0.0
1341,FR_Gas,2050,1,1,4,-0.0,-0.0
1342,FR_Gas,2050,1,5,8,-28.984034104,0.0
1343,FR_Gas,2050,1,9,12,0.0,0.0
1344,FR_Gas,2050,1,13,16,0.0,0.0
1345,FR_Gas,2050,1,17,20,0.0,0.0
1346,FR_Gas,2050,1,21,24,0.0,0.0
1347,FR_Gas,2050,2,1,4,-0.0,-0.0
1348,FR_Gas,2050,2,5,8,0.0,0.0
1349,FR_Gas,2050,2,9,12,0.0,0.0
1350,FR_Gas,2050,2,13,16,0.0,0.0
1351,FR_Gas,2050,2,17,20,0.0,0.0
1352,FR_Gas,2050,2,21,24,0.0,0.0
1353,FR_Gas,2050,3,1,4,-0.0,-0.0
1354,FR_Gas,2050,3,5,8,0.0,0.0
1355,FR_Gas,2050,3,9,12,0.0,0.0
1356,FR_Gas,2050,3,13,16,0.0,0.0
1357,FR_Gas,2050,3,17,20,0.0,0.0
1358,FR_Gas,2050,3,21,24,0.0,0.0
1359,FR_Gas,2050,4,1,4,-0.0,-0.0
1360,FR_Gas,2050,4,5,8,0.0,0.0
1361,FR_Gas,2050,4,9,12,0.0,0.0
1362,FR_Gas,2050,4,13,16,0.0,0.0
1363,FR_Gas,2050,4,17,20,0.0,0.0
1364,FR_Gas,2050,4,21,24,0.0,0.0
1365,FR_Gas,2050,5,1,4,-0.0,-0.0
1366,FR_Gas,2050,5,5,8,0.0,0.0
1367,FR_Gas,2050,5,9,12,0.0,0.0
1368,FR_Gas,2050,5,13,16,0.0,0.0
1369,FR_Gas,2050,5,17,20,0.0,0.0
1370,FR_Gas,2050,5,21,24,0.0,0.0
1371,FR_Gas,2050,6,1,4,-0.0,-0.0
1372,FR_Gas,2050,6,5,8,0.0,0.0
1373,FR_Gas,2050,6,9,12,0.0,0.0
1374,FR_Gas,2050,6,13,16,0.0,0.0
1375,FR_Gas,2050,6,17,20,0.0,0.0
1376,FR_Gas,2050,6,21,24,0.0,0.0
1377,FR_Gas,2050,7,1,4,-0.0,-0.0
1378,FR_Gas,2050,7,5,8,-14.018137016,0.0
1379,FR_Gas,2050,7,9,12,0.0,0.0
1380,FR_Gas,2050,7,13,16,0.0,0.0
1381,FR_Gas,2050,7,17,20,0.0,0.0
1382,FR_Gas,2050,7,21,24,0.0,0.0
1383,FR_Gas,2050,8,1,4,-0.0,-0.0
1384,FR_Gas,2050,8,5,8,0.0,0.0
1385,FR_Gas,2050,8,9,12,0.0,0.0
1386,FR_Gas,2050,8,13,16,0.0,0.0
1387,FR_Gas,2050,8,17,20,0.0,0.0
1388,FR_Gas,2050,8,21,24,0.0,0.0
1389,FR_Gas,2050,9,1,4,-0.0,-0.0
1390,FR_Gas,2050,9,5,8,0.0,0.0
1391,FR_Gas,2050,9,9,12,0.0,0.0
1392,FR_Gas,2050,9,13,16,0.0,0.0
1393,FR_Gas,2050,9,17,20,0.0,0.0
1394,FR_Gas,2050,9,21,24,0.0,0.0
1395,FR_Gas,2050,10,1,4,-0.0,-0.0
1396,FR_Gas,2050,10,5,8,0.0,0.0
1397,FR_Gas,2050,10,9,12,-17.427954127999982,0.0
1398,FR_Gas,2050,10,13,16,0.0,17.427954127999993
1399,FR_Gas,2050,10,17,20,0.0,0.0
1400,FR_Gas,2050,10,21,24,0.0,0.0
1401,FR_Nuclear,2050,1,1,4,-0.0,-0.0
1402,FR_Nuclear,2050,1,5,8,0.0,0.0
1403,FR_Nuclear,2050,1,9,12,0.0,0.0
1404,FR_Nuclear,2050,1,13,16,0.0,0.0
1405,FR_Nuclear,2050,1,17,20,0.0,0.0
1406,FR_Nuclear,2050,1,21,24,0.0,0.0
1407,FR_Nuclear,2050,2,1,4,-0.0,-0.0
1408,FR_Nuclear,2050,2,5,8,0.0,0.0
1409,FR_Nuclear,2050,2,9,12,0.0,0.0
1410,FR_Nuclear,2050,2,13,16,0.0,0.0
1411,FR_Nuclear,2050,2,17,20,0.0,0.0
1412,FR_Nuclear,2050,2,21,24,0.0,0.0
1413,FR_Nuclear,2050,3,1,4,-0.0,-0.0
1414,FR_Nuclear,2050,3,5,8,0.0,0.0
1415,FR_Nuclear,2050,3,9,12,0.0,0.0
1416,FR_Nuclear,2050,3,13,16,0.0,0.0
1417,FR_Nuclear,2050,3,17,20,0.0,0.0
1418,FR_Nuclear,2050,3,21,24,0.0,0.0
1419,FR_Nuclear,2050,4,1,4,-0.0,-0.0
1420,FR_Nuclear,2050,4,5,8,0.0,0.0
1421,FR_Nuclear,2050,4,9,12,0.0,0.0
1422,FR_Nuclear,2050,4,13,16,0.0,0.0
1423,FR_Nuclear,2050,4,17,20,0.0,0.0
1424,FR_Nuclear,2050,4,21,24,0.0,2.116
1425,FR_Nuclear,2050,5,1,4,-0.0,-0.0
1426,FR_Nuclear,2050,5,5,8,0.0,0.0
1427,FR_Nuclear,2050,5,9,12,0.0,0.0
1428,FR_Nuclear,2050,5,13,16,0.0,0.0
1429,FR_Nuclear,2050,5,17,20,0.0,0.0
1430,FR_Nuclear,2050,5,21,24,0.0,0.0
1431,FR_Nuclear,2050,6,1,4,-0.0,-0.0
1432,FR_Nuclear,2050,6,5,8,0.0,0.0
1433,FR_Nuclear,2050,6,9,12,0.0,0.0
1434,FR_Nuclear,2050,6,13,16,0.0,0.0
1435,FR_Nuclear,2050,6,17,20,0.0,0.0
1436,FR_Nuclear,2050,6,21,24,0.0,0.0
1437,FR_Nuclear,2050,7,1,4,-0.0,-0.0
1438,FR_Nuclear,2050,7,5,8,0.0,0.0
1439,FR_Nuclear,2050,7,9,12,0.0,0.0
1440,FR_Nuclear,2050,7,13,16,0.0,0.0
1441,FR_Nuclear,2050,7,17,20,0.0,0.0
1442,FR_Nuclear,2050,7,21,24,0.0,0.0
1443,FR_Nuclear,2050,8,1,4,-0.0,-0.0
1444,FR_Nuclear,2050,8,5,8,0.0,0.0
1445,FR_Nuclear,2050,8,9,12,0.0,0.0
1446,FR_Nuclear,2050,8,13,16,0.0,0.0
1447,FR_Nuclear,2050,8,17,20,0.0,0.0
1448,FR_Nuclear,2050,8,21,24,0.0,0.0
1449,FR_Nuclear,2050,9,1,4,-0.0,-0.0
1450,FR_Nuclear,2050,9,5,8,0.0,0.0
1451,FR_Nuclear,2050,9,9,12,0.0,0.0
1452,FR_Nuclear,2050,9,13,16,0.0,0.0
1453,FR_Nuclear,2050,9,17,20,0.0,0.0
1454,FR_Nuclear,2050,9,21,24,0.0,0.0
1455,FR_Nuclear,2050,10,1,4,-0.0,-0.0
1456,FR_Nuclear,2050,10,5,8,0.0,0.0
1457,FR_Nuclear,2050,10,9,12,0.0,0.0
1458,FR_Nuclear,2050,10,13,16,0.0,0.0
1459,FR_Nuclear,2050,10,17,20,0.0,0.0
1460,FR_Nuclear,2050,10,21,24,0.0,0.0
1461,FR_OCGT,2050,1,1,4,-0.0,-0.0
1462,FR_OCGT,2050,1,5,8,0.0,0.0
1463,FR_OCGT,2050,1,9,12,0.0,0.0
1464,FR_OCGT,2050,1,13,16,0.0,0.0
1465,FR_OCGT,2050,1,17,20,0.0,0.0
1466,FR_OCGT,2050,1,21,24,0.0,0.0
1467,FR_OCGT,2050,2,1,4,-0.0,-0.0
1468,FR_OCGT,2050,2,5,8,0.0,0.0
1469,FR_OCGT,2050,2,9,12,0.0,0.0
1470,FR_OCGT,2050,2,13,16,0.0,0.0
1471,FR_OCGT,2050,2,17,20,0.0,0.0
1472,FR_OCGT,2050,2,21,24,0.0,0.0
1473,FR_OCGT,2050,3,1,4,-0.0,-0.0
1474,FR_OCGT,2050,3,5,8,0.0,0.0
1475,FR_OCGT,2050,3,9,12,0.0,0.0
1476,FR_OCGT,2050,3,13,16,0.0,0.0
1477,FR_OCGT,2050,3,17,20,0.0,0.0
1478,FR_OCGT,2050,3,21,24,0.0,0.0
1479,FR_OCGT,2050,4,1,4,-0.0,-0.0
1480,FR_OCGT,2050,4,5,8,0.0,0.0
1481,FR_OCGT,2050,4,9,12,0.0,0.0
1482,FR_OCGT,2050,4,13,16,0.0,0.0
1483,FR_OCGT,2050,4,17,20,0.0,0.0
1484,FR_OCGT,2050,4,21,24,0.0,0.0
1485,FR_OCGT,2050,5,1,4,-0.0,-0.0
1486,FR_OCGT,2050,5,5,8,0.0,0.0
1487,FR_OCGT,2050,5,9,12,0.0,0.0
1488,FR_OCGT,2050,5,13,16,0.0,0.0
1489,FR_OCGT,2050,5,17,20,0.0,0.0
1490,FR_OCGT,2050,5,21,24,0.0,0.0
1491,FR_OCGT,2050,6,1,4,-0.0,-0.0
1492,FR_OCGT,2050,6,5,8,0.0,0.0
1493,FR_OCGT,2050,6,9,12,0.0,0.0
1494,FR_OCGT,2050,6,13,16,0.0,0.0
1495,FR_OCGT,2050,6,17,20,0.0,0.0
1496,FR_OCGT,2050,6,21,24,0.0,0.0
1497,FR_OCGT,2050,7,1,4,-0.0,-0.0
1498,FR_OCGT,2050,7,5,8,0.0,0.0
1499,FR_OCGT,2050,7,9,12,0.0,0.0
1500,FR_OCGT,2050,7,13,16,0.0,0.0
1501,FR_OCGT,2050,7,17,20,0.0,0.0
1502,FR_OCGT,2050,7,21,24,0.0,0.0
1503,FR_OCGT,2050,8,1,4,-0.0,-0.0
1504,FR_OCGT,2050,8,5,8,0.0,0.0
1505,FR_OCGT,2050,8,9,12,0.0,0.0
1506,FR_OCGT,2050,8,13,16,0.0,0.0
1507,FR_OCGT,2050,8,17,20,0.0,0.0
1508,FR_OCGT,2050,8,21,24,0.0,0.0
1509,FR_OCGT,2050,9,1,4,-0.0,-0.0
1510,FR_OCGT,2050,9,5,8,0.0,0.0
1511,FR_OCGT,2050,9,9,12,0.0,0.0
1512,FR_OCGT,2050,9,13,16,0.0,0.0
1513,FR_OCGT,2050,9,17,20,0.0,0.0
1514,FR_OCGT,2050,9,21,24,0.0,0.0
1515,FR_OCGT,2050,10,1,4,-0.0,-0.0
1516,FR_OCGT,2050,10,5,8,0.0,0.0
1517,FR_OCGT,2050,10,9,12,0.0,0.0
1518,FR_OCGT,2050,10,13,16,0.0,0.0
1519,FR_OCGT,2050,10,17,20,0.0,0.0
1520,FR_OCGT,2050,10,21,24,0.0,0.0
1521,GR_Gas,2050,1,1,24,-0.0,-0.0
1522,GR_Gas,2050,2,1,24,-0.0,-0.0
1523,GR_Gas,2050,3,1,24,-0.0,-0.0
1524,GR_Gas,2050,4,1,24,-0.0,-0.0
1525,GR_Gas,2050,5,1,24,-0.0,-0.0
1526,GR_Gas,2050,6,1,24,-0.0,-0.0
1527,GR_Gas,2050,7,1,24,-0.0,-0.0
1528,GR_Gas,2050,8,1,24,-0.0,-0.0
1529,GR_Gas,2050,9,1,24,-0.0,-0.0
1530,GR_Gas,2050,10,1,24,-0.0,-0.0
1531,GR_OCGT,2050,1,1,24,-0.0,-0.0
1532,GR_OCGT,2050,2,1,24,-0.0,-0.0
1533,GR_OCGT,2050,3,1,24,-0.0,-0.0
1534,GR_OCGT,2050,4,1,24,-0.0,-0.0
1535,GR_OCGT,2050,5,1,24,-0.0,-0.0
1536,GR_OCGT,2050,6,1,24,-0.0,-0.0
1537,GR_OCGT,2050,7,1,24,-0.0,-0.0
1538,GR_OCGT,2050,8,1,24,-0.0,-0.0
1539,GR_OCGT,2050,9,1,24,-0.0,-0.0
1540,GR_OCGT,2050,10,1,24,-0.0,-0.0
1541,HR_Coal,2050,1,1,24,-0.0,-0.0
