id,asset,year,period_block_start,period_block_end,solution
172,AT_Pump_Hydro_Closed,2050,321,324,538.8572220707912
173,AT_Pump_Hydro_Closed,2050,325,328,284.4258415365364
174,AT_Pump_Hydro_Closed,2050,329,332,724.2267415423677
175,AT_Pump_Hydro_Closed,2050,333,336,888.9845499619192
176,AT_Pump_Hydro_Closed,2050,337,340,919.9909679450612
177,AT_Pump_Hydro_Closed,2050,341,344,950.9973859282032
178,AT_Pump_Hydro_Closed,2050,345,348,814.9282888073141
179,AT_Pump_Hydro_Closed,2050,349,352,762.3969492384376
180,AT_Pump_Hydro_Closed,2050,353,356,793.4033672215796
181,AT_Pump_Hydro_Closed,2050,357,360,824.4097852047216
182,AT_Pump_Hydro_Closed,2050,361,364,900.0
183,AT_Pump_Hydro_Open,2050,1,4,1111689.9385463067
184,AT_Pump_Hydro_Open,2050,5,8,1241820.1229073866
185,AT_Pump_Hydro_Open,2050,9,12,1487210.0614536933
186,AT_Pump_Hydro_Open,2050,13,16,1732600.0
187,AT_Pump_Hydro_Open,2050,17,20,1645065.0513297217
188,AT_Pump_Hydro_Open,2050,21,24,1225024.0483150363
189,AT_Pump_Hydro_Open,2050,25,28,922084.5804318109
190,AT_Pump_Hydro_Open,2050,29,32,869438.2959830471
191,AT_Pump_Hydro_Open,2050,33,36,449397.29296836175
192,AT_Pump_Hydro_Open,2050,37,40,579527.4773294419
193,AT_Pump_Hydro_Open,2050,41,44,526671.7764445891
194,AT_Pump_Hydro_Open,2050,45,48,506653.5423989284
195,AT_Pump_Hydro_Open,2050,49,52,819560.1955698526
196,AT_Pump_Hydro_Open,2050,53,56,1017207.0945555503
197,AT_Pump_Hydro_Open,2050,57,60,714267.6266723248
198,AT_Pump_Hydro_Open,2050,61,64,594104.6275989434
199,AT_Pump_Hydro_Open,2050,65,68,815518.3381469011
200,AT_Pump_Hydro_Open,2050,69,72,853946.1634489257
201,AT_Pump_Hydro_Open,2050,73,76,1051383.6459985345
202,AT_Pump_Hydro_Open,2050,77,80,664180.1098230411
203,AT_Pump_Hydro_Open,2050,81,84,803171.5330249644
204,AT_Pump_Hydro_Open,2050,85,88,1000818.4320106619
205,AT_Pump_Hydro_Open,2050,89,92,1313725.0851815862
206,AT_Pump_Hydro_Open,2050,93,96,1670172.224978779
207,AT_Pump_Hydro_Open,2050,97,100,1708600.0502808036
208,AT_Pump_Hydro_Open,2050,101,104,1496734.6921483667
209,AT_Pump_Hydro_Open,2050,105,108,1694172.1746979754
210,AT_Pump_Hydro_Open,2050,109,112,1732600.0
211,AT_Pump_Hydro_Open,2050,113,116,1457989.097464939
212,AT_Pump_Hydro_Open,2050,117,120,1361677.7178180863
213,AT_Pump_Hydro_Open,2050,121,124,1306067.813665073
214,AT_Pump_Hydro_Open,2050,125,128,1374801.2658359092
215,AT_Pump_Hydro_Open,2050,129,132,1443534.7180067454
216,AT_Pump_Hydro_Open,2050,133,136,1263581.4575298824
217,AT_Pump_Hydro_Open,2050,137,140,1207971.553376869
218,AT_Pump_Hydro_Open,2050,141,144,779331.5802523068
219,AT_Pump_Hydro_Open,2050,145,148,475034.96345159394
220,AT_Pump_Hydro_Open,2050,149,152,543768.4156224302
221,AT_Pump_Hydro_Open,2050,153,156,612501.8677932663
222,AT_Pump_Hydro_Open,2050,157,160,681235.3199641025
223,AT_Pump_Hydro_Open,2050,161,164,552123.7432591359
224,AT_Pump_Hydro_Open,2050,165,168,539454.2444422934
225,AT_Pump_Hydro_Open,2050,169,172,493984.54856733786
226,AT_Pump_Hydro_Open,2050,173,176,390119.83932713326
227,AT_Pump_Hydro_Open,2050,177,180,195059.91966356663
228,AT_Pump_Hydro_Open,2050,181,184,0.0
229,AT_Pump_Hydro_Open,2050,185,188,104120.52791365539
230,AT_Pump_Hydro_Open,2050,189,192,357831.2796159219
231,AT_Pump_Hydro_Open,2050,193,196,162771.35995235527
232,AT_Pump_Hydro_Open,2050,197,200,117301.66407739963
233,AT_Pump_Hydro_Open,2050,201,204,221422.19199105504
234,AT_Pump_Hydro_Open,2050,205,208,475132.94369332155
235,AT_Pump_Hydro_Open,2050,209,212,878433.919184199
236,AT_Pump_Hydro_Open,2050,213,216,683373.9995206323
237,AT_Pump_Hydro_Open,2050,217,220,488314.0798570657
238,AT_Pump_Hydro_Open,2050,221,224,293254.16019349906
239,AT_Pump_Hydro_Open,2050,225,228,397374.68810715445
240,AT_Pump_Hydro_Open,2050,229,232,501495.21602080984
241,AT_Pump_Hydro_Open,2050,233,236,605615.7439344652
242,AT_Pump_Hydro_Open,2050,237,240,1008916.7194253426
243,AT_Pump_Hydro_Open,2050,241,244,982066.5454798888
244,AT_Pump_Hydro_Open,2050,245,248,1086187.0733935442
245,AT_Pump_Hydro_Open,2050,249,252,1339897.8250958107
246,AT_Pump_Hydro_Open,2050,253,256,1462637.8749389676
247,AT_Pump_Hydro_Open,2050,257,260,1732600.0
248,AT_Pump_Hydro_Open,2050,261,264,1495126.04935907
249,AT_Pump_Hydro_Open,2050,265,268,1140759.9800227685
250,AT_Pump_Hydro_Open,2050,269,272,1438761.0604722756
251,AT_Pump_Hydro_Open,2050,273,276,1418742.8264266148
252,AT_Pump_Hydro_Open,2050,277,280,1443210.279503903
253,AT_Pump_Hydro_Open,2050,281,284,1306299.926762871
254,AT_Pump_Hydro_Open,2050,285,288,1141350.6186333643
255,AT_Pump_Hydro_Open,2050,289,292,976401.3105038577
256,AT_Pump_Hydro_Open,2050,293,296,830420.3024858938
257,AT_Pump_Hydro_Open,2050,297,300,534500.292497278
258,AT_Pump_Hydro_Open,2050,301,304,397589.93975624617
259,AT_Pump_Hydro_Open,2050,305,308,160115.98911531584
260,AT_Pump_Hydro_Open,2050,309,312,0.0
261,AT_Pump_Hydro_Open,2050,313,316,192575.97668614713
262,AT_Pump_Hydro_Open,2050,317,320,385151.95337229426
263,AT_Pump_Hydro_Open,2050,321,324,630541.8919186009
