id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
3454,BG_Nuclear,2050,10,13,16,true,0.0
3455,BG_Nuclear,2050,10,17,20,true,0.0
3524,BG_Nuclear,2050,10,21,24,true,0.0
294,BG_OCGT,2050,1,1,4,true,0.0
267,BG_OCGT,2050,1,5,8,true,0.0
202,BG_OCGT,2050,1,9,12,true,0.0
268,BG_OCGT,2050,1,13,16,true,0.0
203,BG_OCGT,2050,1,17,20,true,0.0
204,BG_OCGT,2050,1,21,24,true,0.0
573,BG_OCGT,2050,2,1,4,true,0.0
574,BG_OCGT,2050,2,5,8,true,0.0
659,BG_OCGT,2050,2,9,12,true,0.0
660,BG_OCGT,2050,2,13,16,true,0.0
575,BG_OCGT,2050,2,17,20,true,0.0
576,BG_OCGT,2050,2,21,24,true,0.0
984,BG_OCGT,2050,3,1,4,true,0.0
920,BG_OCGT,2050,3,5,8,true,0.0
921,BG_OCGT,2050,3,9,12,true,0.0
922,BG_OCGT,2050,3,13,16,true,0.0
923,BG_OCGT,2050,3,17,20,true,0.0
924,BG_OCGT,2050,3,21,24,true,0.0
1372,BG_OCGT,2050,4,1,4,true,0.0
1373,BG_OCGT,2050,4,5,8,true,0.0
1529,BG_OCGT,2050,4,9,12,true,0.0
1530,BG_OCGT,2050,4,13,16,true,0.0
1374,BG_OCGT,2050,4,17,20,true,0.0
1531,BG_OCGT,2050,4,21,24,true,0.0
1758,BG_OCGT,2050,5,1,4,true,0.0
1759,BG_OCGT,2050,5,5,8,true,0.0
1820,BG_OCGT,2050,5,9,12,true,0.0
1821,BG_OCGT,2050,5,13,16,true,0.0
1760,BG_OCGT,2050,5,17,20,true,0.0
1761,BG_OCGT,2050,5,21,24,true,0.0
2042,BG_OCGT,2050,6,1,4,true,0.0
2043,BG_OCGT,2050,6,5,8,true,0.0
2044,BG_OCGT,2050,6,9,12,true,0.0
2045,BG_OCGT,2050,6,13,16,true,0.0
2046,BG_OCGT,2050,6,17,20,true,0.0
2047,BG_OCGT,2050,6,21,24,true,0.0
2542,BG_OCGT,2050,7,1,4,true,0.0
2520,BG_OCGT,2050,7,5,8,true,0.0
2443,BG_OCGT,2050,7,9,12,true,0.0
2444,BG_OCGT,2050,7,13,16,true,0.0
2445,BG_OCGT,2050,7,17,20,true,0.0
2446,BG_OCGT,2050,7,21,24,true,0.0
2877,BG_OCGT,2050,8,1,4,true,0.0
2803,BG_OCGT,2050,8,5,8,true,0.0
2804,BG_OCGT,2050,8,9,12,true,0.0
2805,BG_OCGT,2050,8,13,16,true,0.0
2806,BG_OCGT,2050,8,17,20,true,0.0
2807,BG_OCGT,2050,8,21,24,true,0.0
3248,BG_OCGT,2050,9,1,4,true,0.0
3249,BG_OCGT,2050,9,5,8,true,0.0
3250,BG_OCGT,2050,9,9,12,true,0.0
3489,BG_OCGT,2050,9,13,16,true,0.0
3251,BG_OCGT,2050,9,17,20,true,0.0
3252,BG_OCGT,2050,9,21,24,true,0.0
3465,BG_OCGT,2050,10,1,4,true,0.0
3466,BG_OCGT,2050,10,5,8,true,0.0
3467,BG_OCGT,2050,10,9,12,true,0.0
3468,BG_OCGT,2050,10,13,16,true,0.0
3541,BG_OCGT,2050,10,17,20,true,0.0
3469,BG_OCGT,2050,10,21,24,true,0.0
70,CH_Nuclear,2050,1,1,4,true,0.0
71,CH_Nuclear,2050,1,5,8,true,0.0
72,CH_Nuclear,2050,1,9,12,true,0.0
73,CH_Nuclear,2050,1,13,16,true,0.0
74,CH_Nuclear,2050,1,17,20,true,0.0
75,CH_Nuclear,2050,1,21,24,true,0.0
418,CH_Nuclear,2050,2,1,4,true,0.0
419,CH_Nuclear,2050,2,5,8,true,0.0
420,CH_Nuclear,2050,2,9,12,true,0.0
421,CH_Nuclear,2050,2,13,16,true,0.0
422,CH_Nuclear,2050,2,17,20,true,0.0
423,CH_Nuclear,2050,2,21,24,true,0.0
955,CH_Nuclear,2050,3,1,4,true,0.0
783,CH_Nuclear,2050,3,5,8,true,0.0
784,CH_Nuclear,2050,3,9,12,true,0.0
785,CH_Nuclear,2050,3,13,16,true,0.0
786,CH_Nuclear,2050,3,17,20,true,0.0
787,CH_Nuclear,2050,3,21,24,true,0.0
1268,CH_Nuclear,2050,4,1,4,true,0.0
1139,CH_Nuclear,2050,4,5,8,true,0.0
1140,CH_Nuclear,2050,4,9,12,true,0.0
1141,CH_Nuclear,2050,4,13,16,true,0.0
1142,CH_Nuclear,2050,4,17,20,true,0.0
1143,CH_Nuclear,2050,4,21,24,true,0.0
1495,CH_Nuclear,2050,5,1,4,true,0.0
1496,CH_Nuclear,2050,5,5,8,true,0.0
1497,CH_Nuclear,2050,5,9,12,true,0.0
1498,CH_Nuclear,2050,5,13,16,true,0.0
1499,CH_Nuclear,2050,5,17,20,true,0.0
1500,CH_Nuclear,2050,5,21,24,true,0.0
1900,CH_Nuclear,2050,6,1,4,true,0.0
1901,CH_Nuclear,2050,6,5,8,true,0.0
1902,CH_Nuclear,2050,6,9,12,true,0.0
1903,CH_Nuclear,2050,6,13,16,true,0.0
1904,CH_Nuclear,2050,6,17,20,true,0.0
1905,CH_Nuclear,2050,6,21,24,true,0.0
2257,CH_Nuclear,2050,7,1,4,true,0.0
2258,CH_Nuclear,2050,7,5,8,true,0.0
2259,CH_Nuclear,2050,7,9,12,true,0.0
2260,CH_Nuclear,2050,7,13,16,true,0.0
2261,CH_Nuclear,2050,7,17,20,true,0.0
2488,CH_Nuclear,2050,7,21,24,true,0.0
2644,CH_Nuclear,2050,8,1,4,true,0.0
2645,CH_Nuclear,2050,8,5,8,true,0.0
2646,CH_Nuclear,2050,8,9,12,true,0.0
2647,CH_Nuclear,2050,8,13,16,true,0.0
2648,CH_Nuclear,2050,8,17,20,true,0.0
2649,CH_Nuclear,2050,8,21,24,true,0.0
3204,CH_Nuclear,2050,9,1,4,true,0.0
2974,CH_Nuclear,2050,9,5,8,true,0.0
2975,CH_Nuclear,2050,9,9,12,true,0.0
2976,CH_Nuclear,2050,9,13,16,true,0.0
3162,CH_Nuclear,2050,9,17,20,true,0.0
2977,CH_Nuclear,2050,9,21,24,true,0.0
3327,CH_Nuclear,2050,10,1,4,true,0.0
3328,CH_Nuclear,2050,10,5,8,true,0.0
3329,CH_Nuclear,2050,10,9,12,true,0.0
3330,CH_Nuclear,2050,10,13,16,true,0.0
3331,CH_Nuclear,2050,10,17,20,true,0.0
3332,CH_Nuclear,2050,10,21,24,true,0.0
214,CY_Gas,2050,1,1,4,true,0.0
215,CY_Gas,2050,1,5,8,true,0.0
216,CY_Gas,2050,1,9,12,true,0.0
270,CY_Gas,2050,1,13,16,true,0.0
217,CY_Gas,2050,1,17,20,true,0.0
218,CY_Gas,2050,1,21,24,true,0.0
598,CY_Gas,2050,2,1,4,true,0.0
599,CY_Gas,2050,2,5,8,true,0.0
600,CY_Gas,2050,2,9,12,true,0.0
601,CY_Gas,2050,2,13,16,true,0.0
602,CY_Gas,2050,2,17,20,true,0.0
603,CY_Gas,2050,2,21,24,true,0.0
1003,CY_Gas,2050,3,1,4,true,0.0
1004,CY_Gas,2050,3,5,8,true,0.0
1218,CY_Gas,2050,3,9,12,true,0.0
1005,CY_Gas,2050,3,13,16,true,0.0
1006,CY_Gas,2050,3,17,20,true,0.0
1007,CY_Gas,2050,3,21,24,true,0.0
1392,CY_Gas,2050,4,1,4,true,0.0
1393,CY_Gas,2050,4,5,8,true,0.0
1532,CY_Gas,2050,4,9,12,true,0.0
1394,CY_Gas,2050,4,13,16,true,0.0
1395,CY_Gas,2050,4,17,20,true,0.0
1533,CY_Gas,2050,4,21,24,true,0.0
1727,CY_Gas,2050,5,1,4,true,0.0
1728,CY_Gas,2050,5,5,8,true,0.0
1729,CY_Gas,2050,5,9,12,true,0.0
1730,CY_Gas,2050,5,13,16,true,0.0
1731,CY_Gas,2050,5,17,20,true,0.0
1732,CY_Gas,2050,5,21,24,true,0.0
2064,CY_Gas,2050,6,1,4,true,0.0
2065,CY_Gas,2050,6,5,8,true,0.0
2161,CY_Gas,2050,6,9,12,true,0.0
2066,CY_Gas,2050,6,13,16,true,0.0
2067,CY_Gas,2050,6,17,20,true,0.0
2068,CY_Gas,2050,6,21,24,true,0.0
2419,CY_Gas,2050,7,1,4,true,0.0
2420,CY_Gas,2050,7,5,8,true,0.0
2421,CY_Gas,2050,7,9,12,true,0.0
2422,CY_Gas,2050,7,13,16,true,0.0
2423,CY_Gas,2050,7,17,20,true,0.0
2424,CY_Gas,2050,7,21,24,true,0.0
2821,CY_Gas,2050,8,1,4,true,0.0
2822,CY_Gas,2050,8,5,8,true,0.0
2823,CY_Gas,2050,8,9,12,true,0.0
2856,CY_Gas,2050,8,13,16,true,0.0
2824,CY_Gas,2050,8,17,20,true,0.0
2825,CY_Gas,2050,8,21,24,true,0.0
3130,CY_Gas,2050,9,1,4,true,0.0
3131,CY_Gas,2050,9,5,8,true,0.0
3132,CY_Gas,2050,9,9,12,true,0.0
3195,CY_Gas,2050,9,13,16,true,0.0
3133,CY_Gas,2050,9,17,20,true,0.0
3134,CY_Gas,2050,9,21,24,true,0.0
3527,CY_Gas,2050,10,1,4,true,0.0
3479,CY_Gas,2050,10,5,8,true,0.0
3480,CY_Gas,2050,10,9,12,true,0.0
3481,CY_Gas,2050,10,13,16,true,0.0
3482,CY_Gas,2050,10,17,20,true,0.0
3483,CY_Gas,2050,10,21,24,true,0.0
87,CZ_Coal,2050,1,1,4,true,0.0
