id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
419,AT_Solar,2050,3,7,9,-2.8275000000000006
420,AT_Solar,2050,3,10,12,-2.164804687500001
421,AT_Solar,2050,3,13,15,-0.0
422,AT_Solar,2050,3,16,18,-2.8275000000000015
423,AT_Solar,2050,3,19,21,-2.8275000000000006
424,AT_Solar,2050,3,22,24,-2.8275000000000006
425,AT_Solar,2050,4,1,3,0.0
426,AT_Solar,2050,4,4,6,0.0
427,AT_Solar,2050,4,7,9,-0.0
428,AT_Solar,2050,4,10,12,-0.0
429,AT_Solar,2050,4,13,15,-0.0
430,AT_Solar,2050,4,16,18,-0.0
431,AT_Solar,2050,4,19,21,-0.0
432,AT_Solar,2050,4,22,24,0.0
433,AT_Solar,2050,5,1,3,0.0
434,AT_Solar,2050,5,4,6,0.0
435,AT_Solar,2050,5,7,9,-0.0
436,AT_Solar,2050,5,10,12,-0.0
437,AT_Solar,2050,5,13,15,-0.0
438,AT_Solar,2050,5,16,18,-0.0
439,AT_Solar,2050,5,19,21,-0.0
440,AT_Solar,2050,5,22,24,0.0
441,AT_Solar,2050,6,1,3,-1.6985702146322748
442,AT_Solar,2050,6,4,6,-0.06556775181061214
443,AT_Solar,2050,6,7,9,-0.06556775181061214
444,AT_Solar,2050,6,10,12,-0.0
445,AT_Solar,2050,6,13,15,-0.0
446,AT_Solar,2050,6,16,18,-0.0
447,AT_Solar,2050,6,19,21,-1.223833370379572
448,AT_Solar,2050,6,22,24,-1.1161666296204313
449,AT_Solar,2050,7,1,3,-3.340591383220997
450,AT_Solar,2050,7,4,6,-3.662828741779005
451,AT_Solar,2050,7,7,9,-3.6628287417790055
452,AT_Solar,2050,7,10,12,-0.8834983913751708
453,AT_Solar,2050,7,13,15,-0.883498391375171
454,AT_Solar,2050,7,16,18,-3.451248866779011
455,AT_Solar,2050,7,19,21,-3.662828741779009
456,AT_Solar,2050,7,22,24,-3.5521712582209943
457,AT_Solar,2050,8,1,3,0.0
458,AT_Solar,2050,8,4,6,-0.0
459,AT_Solar,2050,8,7,9,-0.0
460,AT_Solar,2050,8,10,12,-0.0
461,AT_Solar,2050,8,13,15,-0.0
462,AT_Solar,2050,8,16,18,-0.0
463,AT_Solar,2050,8,19,21,-0.0
464,AT_Solar,2050,8,22,24,0.0
465,AT_Solar,2050,9,1,3,-2.261355016640606
466,AT_Solar,2050,9,4,6,-2.261355016640606
467,AT_Solar,2050,9,7,9,-2.261355016640606
468,AT_Solar,2050,9,10,12,-0.0
469,AT_Solar,2050,9,13,15,-0.0
470,AT_Solar,2050,9,16,18,-0.0
471,AT_Solar,2050,9,19,21,-2.261355016640606
472,AT_Solar,2050,9,22,24,-2.261355016640606
473,AT_Solar,2050,10,1,3,-5.080353982300892
474,AT_Solar,2050,10,4,6,-5.080353982300892
475,AT_Solar,2050,10,7,9,-5.080353982300892
476,AT_Solar,2050,10,10,12,-3.889646017699121
477,AT_Solar,2050,10,13,15,-3.889646017699093
478,AT_Solar,2050,10,16,18,-5.080353982300906
479,AT_Solar,2050,10,19,21,-5.080353982300878
480,AT_Solar,2050,10,22,24,-5.080353982300892
481,AT_electrolyzer,2050,1,1,3,-0.21064539534282023
482,AT_electrolyzer,2050,1,4,6,0.0
483,AT_electrolyzer,2050,1,7,9,0.0
484,AT_electrolyzer,2050,1,10,12,0.0
485,AT_electrolyzer,2050,1,13,15,0.0
486,AT_electrolyzer,2050,1,16,18,0.0
487,AT_electrolyzer,2050,1,19,21,0.0
488,AT_electrolyzer,2050,1,22,24,0.0
489,AT_electrolyzer,2050,2,1,3,0.0
490,AT_electrolyzer,2050,2,4,6,0.0
491,AT_electrolyzer,2050,2,7,9,0.0
492,AT_electrolyzer,2050,2,10,12,0.0
493,AT_electrolyzer,2050,2,13,15,0.0
494,AT_electrolyzer,2050,2,16,18,0.0
495,AT_electrolyzer,2050,2,19,21,0.0
496,AT_electrolyzer,2050,2,22,24,0.0
497,AT_electrolyzer,2050,3,1,3,0.0
498,AT_electrolyzer,2050,3,4,6,0.0
499,AT_electrolyzer,2050,3,7,9,0.0
500,AT_electrolyzer,2050,3,10,12,0.0
501,AT_electrolyzer,2050,3,13,15,0.0
502,AT_electrolyzer,2050,3,16,18,0.0
503,AT_electrolyzer,2050,3,19,21,0.0
504,AT_electrolyzer,2050,3,22,24,0.0
505,AT_electrolyzer,2050,4,1,3,0.0
506,AT_electrolyzer,2050,4,4,6,0.0
507,AT_electrolyzer,2050,4,7,9,0.0
508,AT_electrolyzer,2050,4,10,12,0.0
509,AT_electrolyzer,2050,4,13,15,0.0
510,AT_electrolyzer,2050,4,16,18,0.0
511,AT_electrolyzer,2050,4,19,21,0.0
512,AT_electrolyzer,2050,4,22,24,0.0
513,AT_electrolyzer,2050,5,1,3,0.0
514,AT_electrolyzer,2050,5,4,6,0.0
515,AT_electrolyzer,2050,5,7,9,0.0
516,AT_electrolyzer,2050,5,10,12,-0.0
517,AT_electrolyzer,2050,5,13,15,-0.0
518,AT_electrolyzer,2050,5,16,18,0.0
519,AT_electrolyzer,2050,5,19,21,0.0
520,AT_electrolyzer,2050,5,22,24,0.0
521,AT_electrolyzer,2050,6,1,3,0.0
522,AT_electrolyzer,2050,6,4,6,0.0
523,AT_electrolyzer,2050,6,7,9,0.0
524,AT_electrolyzer,2050,6,10,12,0.0
525,AT_electrolyzer,2050,6,13,15,0.0
526,AT_electrolyzer,2050,6,16,18,0.0
527,AT_electrolyzer,2050,6,19,21,0.0
