id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
546,CH_Nuclear,2050,9,4,6,true,0.0
547,CH_Nuclear,2050,9,7,9,true,0.0
548,CH_Nuclear,2050,9,10,12,true,0.0
549,CH_Nuclear,2050,9,13,15,true,0.0
550,CH_Nuclear,2050,9,16,18,true,0.0
551,CH_Nuclear,2050,9,19,21,true,0.0
552,CH_Nuclear,2050,9,22,24,true,0.0
553,CH_Nuclear,2050,10,1,3,true,0.0
554,CH_Nuclear,2050,10,4,6,true,0.0
555,CH_Nuclear,2050,10,7,9,true,0.0
556,CH_Nuclear,2050,10,10,12,true,0.0
557,CH_Nuclear,2050,10,13,15,true,0.0
558,CH_Nuclear,2050,10,16,18,true,0.0
559,CH_Nuclear,2050,10,19,21,true,0.0
560,CH_Nuclear,2050,10,22,24,true,0.0
