id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
352,EE_E_Balance,2050,8,19,24,-0.0
353,EE_E_Balance,2050,9,1,6,-0.0
354,EE_E_Balance,2050,9,7,12,-0.0
355,EE_E_Balance,2050,9,13,18,-0.0
356,EE_E_Balance,2050,9,19,24,-0.0
357,EE_E_Balance,2050,10,1,6,-0.0
358,EE_E_Balance,2050,10,7,12,-0.0
359,EE_E_Balance,2050,10,13,18,-0.0
360,EE_E_Balance,2050,10,19,24,-0.0
361,ES_E_Balance,2050,1,1,6,62.01000000000002
362,ES_E_Balance,2050,1,7,12,62.01000000000002
363,ES_E_Balance,2050,1,13,18,-0.0
364,ES_E_Balance,2050,1,19,24,62.01000000000002
365,ES_E_Balance,2050,2,1,6,38.61000000000002
366,ES_E_Balance,2050,2,7,12,29.56078125
367,ES_E_Balance,2050,2,13,18,-0.0
368,ES_E_Balance,2050,2,19,24,38.61000000000001
369,ES_E_Balance,2050,3,1,6,33.93000000000001
370,ES_E_Balance,2050,3,7,12,33.93000000000001
371,ES_E_Balance,2050,3,13,18,31.63680000000001
372,ES_E_Balance,2050,3,19,24,33.93000000000001
373,ES_E_Balance,2050,4,1,6,-0.0
374,ES_E_Balance,2050,4,7,12,-0.0
375,ES_E_Balance,2050,4,13,18,-0.0
376,ES_E_Balance,2050,4,19,24,4.547473508864641e-13
377,ES_E_Balance,2050,5,1,6,60.840000000000025
378,ES_E_Balance,2050,5,7,12,60.840000000000025
379,ES_E_Balance,2050,5,13,18,-0.0
380,ES_E_Balance,2050,5,19,24,60.840000000000025
381,ES_E_Balance,2050,6,1,6,-0.0
382,ES_E_Balance,2050,6,7,12,-0.0
383,ES_E_Balance,2050,6,13,18,-0.0
384,ES_E_Balance,2050,6,19,24,-0.0
385,ES_E_Balance,2050,7,1,6,43.29000000000001
386,ES_E_Balance,2050,7,7,12,43.29000000000001
387,ES_E_Balance,2050,7,13,18,-0.0
388,ES_E_Balance,2050,7,19,24,43.29000000000001
389,ES_E_Balance,2050,8,1,6,36.27000000000001
390,ES_E_Balance,2050,8,7,12,-0.0
391,ES_E_Balance,2050,8,13,18,-0.0
392,ES_E_Balance,2050,8,19,24,36.00262500000003
