id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
322,BG_Nuclear,2050,9,1,24,true,0.0
567,BG_Nuclear,2050,10,1,24,true,0.0
590,BG_OCGT,2050,1,1,24,true,0.0
323,BG_OCGT,2050,2,1,24,true,0.0
568,BG_OCGT,2050,3,1,24,true,0.0
324,BG_OCGT,2050,4,1,24,true,0.0
325,BG_OCGT,2050,5,1,24,true,0.0
326,BG_OCGT,2050,6,1,24,true,0.0
538,BG_OCGT,2050,7,1,24,true,0.0
539,BG_OCGT,2050,8,1,24,true,0.0
327,BG_OCGT,2050,9,1,24,true,0.0
328,BG_OCGT,2050,10,1,24,true,0.0
329,CH_Nuclear,2050,1,1,4,true,0.0
330,CH_Nuclear,2050,1,5,8,true,0.0
331,CH_Nuclear,2050,1,9,12,true,0.0
332,CH_Nuclear,2050,1,13,16,true,0.0
333,CH_Nuclear,2050,1,17,20,true,0.0
334,CH_Nuclear,2050,1,21,24,true,0.0
335,CH_Nuclear,2050,2,1,4,true,0.0
336,CH_Nuclear,2050,2,5,8,true,0.0
337,CH_Nuclear,2050,2,9,12,true,0.0
338,CH_Nuclear,2050,2,13,16,true,0.0
339,CH_Nuclear,2050,2,17,20,true,0.0
569,CH_Nuclear,2050,2,21,24,true,0.0
570,CH_Nuclear,2050,3,1,4,true,0.0
340,CH_Nuclear,2050,3,5,8,true,0.0
341,CH_Nuclear,2050,3,9,12,true,0.0
342,CH_Nuclear,2050,3,13,16,true,0.0
343,CH_Nuclear,2050,3,17,20,true,0.0
344,CH_Nuclear,2050,3,21,24,true,0.0
540,CH_Nuclear,2050,4,1,4,true,0.0
345,CH_Nuclear,2050,4,5,8,true,0.0
346,CH_Nuclear,2050,4,9,12,true,0.0
571,CH_Nuclear,2050,4,13,16,true,0.0
347,CH_Nuclear,2050,4,17,20,true,0.0
348,CH_Nuclear,2050,4,21,24,true,0.0
349,CH_Nuclear,2050,5,1,4,true,0.0
350,CH_Nuclear,2050,5,5,8,true,0.0
351,CH_Nuclear,2050,5,9,12,true,0.0
352,CH_Nuclear,2050,5,13,16,true,0.0
353,CH_Nuclear,2050,5,17,20,true,0.0
541,CH_Nuclear,2050,5,21,24,true,0.0
354,CH_Nuclear,2050,6,1,4,true,0.0
355,CH_Nuclear,2050,6,5,8,true,0.0
356,CH_Nuclear,2050,6,9,12,true,0.0
572,CH_Nuclear,2050,6,13,16,true,0.0
357,CH_Nuclear,2050,6,17,20,true,0.0
358,CH_Nuclear,2050,6,21,24,true,0.0
359,CH_Nuclear,2050,7,1,4,true,0.0
360,CH_Nuclear,2050,7,5,8,true,0.0
361,CH_Nuclear,2050,7,9,12,true,0.0
362,CH_Nuclear,2050,7,13,16,true,0.0
363,CH_Nuclear,2050,7,17,20,true,0.0
542,CH_Nuclear,2050,7,21,24,true,0.0
364,CH_Nuclear,2050,8,1,4,true,0.0
365,CH_Nuclear,2050,8,5,8,true,0.0
543,CH_Nuclear,2050,8,9,12,true,0.0
544,CH_Nuclear,2050,8,13,16,true,0.0
366,CH_Nuclear,2050,8,17,20,true,0.0
367,CH_Nuclear,2050,8,21,24,true,0.0
573,CH_Nuclear,2050,9,1,4,true,0.0
368,CH_Nuclear,2050,9,5,8,true,0.0
369,CH_Nuclear,2050,9,9,12,true,0.0
370,CH_Nuclear,2050,9,13,16,true,0.0
371,CH_Nuclear,2050,9,17,20,true,0.0
545,CH_Nuclear,2050,9,21,24,true,0.0
372,CH_Nuclear,2050,10,1,4,true,0.0
373,CH_Nuclear,2050,10,5,8,true,0.0
374,CH_Nuclear,2050,10,9,12,true,0.0
375,CH_Nuclear,2050,10,13,16,true,0.0
376,CH_Nuclear,2050,10,17,20,true,0.0
546,CH_Nuclear,2050,10,21,24,true,0.0
