id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
293,DK_electrolyzer,2050,4,1,6,-0.0
294,DK_electrolyzer,2050,4,7,12,-0.0
295,DK_electrolyzer,2050,4,13,18,-0.0
296,DK_electrolyzer,2050,4,19,24,-0.0
297,DK_electrolyzer,2050,5,1,6,-0.0
298,DK_electrolyzer,2050,5,7,12,-0.0
299,DK_electrolyzer,2050,5,13,18,-0.0
300,DK_electrolyzer,2050,5,19,24,-0.0
301,DK_electrolyzer,2050,6,1,6,0.5850000000000001
302,DK_electrolyzer,2050,6,7,12,0.207
303,DK_electrolyzer,2050,6,13,18,-0.0
304,DK_electrolyzer,2050,6,19,24,0.5850000000000001
305,DK_electrolyzer,2050,7,1,6,1.2025000000000003
306,DK_electrolyzer,2050,7,7,12,1.2024999999999957
307,DK_electrolyzer,2050,7,13,18,1.2025000000000001
308,DK_electrolyzer,2050,7,19,24,37.0
309,DK_electrolyzer,2050,8,1,6,-0.0
310,DK_electrolyzer,2050,8,7,12,-0.0
311,DK_electrolyzer,2050,8,13,18,-0.0
312,DK_electrolyzer,2050,8,19,24,-0.0
313,DK_electrolyzer,2050,9,1,6,-0.0
314,DK_electrolyzer,2050,9,7,12,-0.0
315,DK_electrolyzer,2050,9,13,18,-0.0
316,DK_electrolyzer,2050,9,19,24,-0.0
317,DK_electrolyzer,2050,10,1,6,148.28044459375008
318,DK_electrolyzer,2050,10,7,12,162.58375000000007
319,DK_electrolyzer,2050,10,13,18,162.58375000000007
320,DK_electrolyzer,2050,10,19,24,148.28044459375008
321,EE_electrolyzer,2050,1,1,6,-0.0
322,EE_electrolyzer,2050,1,7,12,-0.0
323,EE_electrolyzer,2050,1,13,18,-0.0
324,EE_electrolyzer,2050,1,19,24,0.6095
325,EE_electrolyzer,2050,2,1,6,-0.0
326,EE_electrolyzer,2050,2,7,12,-0.0
327,EE_electrolyzer,2050,2,13,18,-0.0
328,EE_electrolyzer,2050,2,19,24,-0.0
329,EE_electrolyzer,2050,3,1,6,-0.0
330,EE_electrolyzer,2050,3,7,12,-0.0
331,EE_electrolyzer,2050,3,13,18,-0.0
332,EE_electrolyzer,2050,3,19,24,-0.0
333,EE_electrolyzer,2050,4,1,6,-0.0
334,EE_electrolyzer,2050,4,7,12,-0.0
335,EE_electrolyzer,2050,4,13,18,-0.0
336,EE_electrolyzer,2050,4,19,24,-0.0
337,EE_electrolyzer,2050,5,1,6,-0.0
338,EE_electrolyzer,2050,5,7,12,-0.0
339,EE_electrolyzer,2050,5,13,18,-0.0
340,EE_electrolyzer,2050,5,19,24,-0.0
341,EE_electrolyzer,2050,6,1,6,-0.0
342,EE_electrolyzer,2050,6,7,12,-0.0
343,EE_electrolyzer,2050,6,13,18,-0.0
344,EE_electrolyzer,2050,6,19,24,-0.0
345,EE_electrolyzer,2050,7,1,6,-0.0
346,EE_electrolyzer,2050,7,7,12,-0.0
347,EE_electrolyzer,2050,7,13,18,-0.0
348,EE_electrolyzer,2050,7,19,24,-0.0
349,EE_electrolyzer,2050,8,1,6,-0.0
350,EE_electrolyzer,2050,8,7,12,-0.0
351,EE_electrolyzer,2050,8,13,18,-0.0
352,EE_electrolyzer,2050,8,19,24,-0.0
353,EE_electrolyzer,2050,9,1,6,-0.0
354,EE_electrolyzer,2050,9,7,12,-0.0
355,EE_electrolyzer,2050,9,13,18,-0.0
356,EE_electrolyzer,2050,9,19,24,-0.0
357,EE_electrolyzer,2050,10,1,6,-0.0
358,EE_electrolyzer,2050,10,7,12,-0.0
359,EE_electrolyzer,2050,10,13,18,-0.0
360,EE_electrolyzer,2050,10,19,24,-0.0
361,ES_electrolyzer,2050,1,1,6,1.7225000000000001
362,ES_electrolyzer,2050,1,7,12,1.7225000000000001
363,ES_electrolyzer,2050,1,13,18,-0.0
364,ES_electrolyzer,2050,1,19,24,1.7225000000000001
365,ES_electrolyzer,2050,2,1,6,0.3795
366,ES_electrolyzer,2050,2,7,12,0.29055468749999985
367,ES_electrolyzer,2050,2,13,18,-0.0
368,ES_electrolyzer,2050,2,19,24,0.3795
369,ES_electrolyzer,2050,3,1,6,0.9425000000000002
370,ES_electrolyzer,2050,3,7,12,0.9425000000000002
371,ES_electrolyzer,2050,3,13,18,0.8706843621399174
372,ES_electrolyzer,2050,3,19,24,0.9425000000000002
373,ES_electrolyzer,2050,4,1,6,-0.0
374,ES_electrolyzer,2050,4,7,12,-0.0
375,ES_electrolyzer,2050,4,13,18,-0.0
376,ES_electrolyzer,2050,4,19,24,-0.0
377,ES_electrolyzer,2050,5,1,6,1.674393004115226
378,ES_electrolyzer,2050,5,7,12,1.674393004115226
379,ES_electrolyzer,2050,5,13,18,-0.0
380,ES_electrolyzer,2050,5,19,24,1.674393004115226
381,ES_electrolyzer,2050,6,1,6,-0.0
382,ES_electrolyzer,2050,6,7,12,-0.0
383,ES_electrolyzer,2050,6,13,18,-0.0
384,ES_electrolyzer,2050,6,19,24,-0.0
385,ES_electrolyzer,2050,7,1,6,1.2025000000000003
386,ES_electrolyzer,2050,7,7,12,1.2025000000000003
387,ES_electrolyzer,2050,7,13,18,-0.0
388,ES_electrolyzer,2050,7,19,24,1.2025000000000003
389,ES_electrolyzer,2050,8,1,6,0.014094214229867149
390,ES_electrolyzer,2050,8,7,12,-0.0
391,ES_electrolyzer,2050,8,13,18,-0.0
392,ES_electrolyzer,2050,8,19,24,0.014094214229867149
393,ES_electrolyzer,2050,9,1,6,1.3975000000000002
394,ES_electrolyzer,2050,9,7,12,1.3975000000000002
395,ES_electrolyzer,2050,9,13,18,-0.0
396,ES_electrolyzer,2050,9,19,24,1.3975000000000002
397,ES_electrolyzer,2050,10,1,6,1.495
398,ES_electrolyzer,2050,10,7,12,1.495
399,ES_electrolyzer,2050,10,13,18,-0.0
400,ES_electrolyzer,2050,10,19,24,1.495
401,FI_electrolyzer,2050,1,1,6,-0.0
