id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
17372,LU_Battery,2030,8,15,16,0.0
17373,LU_Battery,2030,8,17,18,0.0
17374,LU_Battery,2030,8,19,20,0.0
17375,LU_Battery,2030,8,21,22,0.0
17376,LU_Battery,2030,8,23,24,0.0
17377,LU_Battery,2030,9,1,2,0.0
17378,LU_Battery,2030,9,3,4,0.0
17379,LU_Battery,2030,9,5,6,0.0
17380,LU_Battery,2030,9,7,8,0.0
17381,LU_Battery,2030,9,9,10,0.0
17382,LU_Battery,2030,9,11,12,0.0
17383,LU_Battery,2030,9,13,14,0.0
17384,LU_Battery,2030,9,15,16,0.0
17385,LU_Battery,2030,9,17,18,0.0
17386,LU_Battery,2030,9,19,20,0.0
17387,LU_Battery,2030,9,21,22,0.0
17388,LU_Battery,2030,9,23,24,0.0
17389,LU_Battery,2030,10,1,2,0.0
17390,LU_Battery,2030,10,3,4,0.0
17391,LU_Battery,2030,10,5,6,0.0
17392,LU_Battery,2030,10,7,8,0.0
17393,LU_Battery,2030,10,9,10,0.0
17394,LU_Battery,2030,10,11,12,0.0
17395,LU_Battery,2030,10,13,14,0.0
17396,LU_Battery,2030,10,15,16,0.0
17397,LU_Battery,2030,10,17,18,-6.838428609121964
17398,LU_Battery,2030,10,19,20,0.0
17399,LU_Battery,2030,10,21,22,0.0
17400,LU_Battery,2030,10,23,24,0.0
17401,LU_CCGT,2030,1,1,2,0.0
17402,LU_CCGT,2030,1,3,4,0.0
17403,LU_CCGT,2030,1,5,6,0.0
17404,LU_CCGT,2030,1,7,8,-1.9079999999999995
17405,LU_CCGT,2030,1,9,10,-1.9079999999999995
17406,LU_CCGT,2030,1,11,12,0.0
17407,LU_CCGT,2030,1,13,14,0.0
17408,LU_CCGT,2030,1,15,16,0.0
17409,LU_CCGT,2030,1,17,18,0.0
17410,LU_CCGT,2030,1,19,20,0.0
17411,LU_CCGT,2030,1,21,22,0.0
17412,LU_CCGT,2030,1,23,24,0.0
17413,LU_CCGT,2030,2,1,2,0.0
17414,LU_CCGT,2030,2,3,4,0.0
17415,LU_CCGT,2030,2,5,6,0.0
17416,LU_CCGT,2030,2,7,8,0.0
17417,LU_CCGT,2030,2,9,10,0.0
17418,LU_CCGT,2030,2,11,12,0.0
17419,LU_CCGT,2030,2,13,14,0.0
17420,LU_CCGT,2030,2,15,16,0.0
17421,LU_CCGT,2030,2,17,18,0.0
17422,LU_CCGT,2030,2,19,20,0.0
17423,LU_CCGT,2030,2,21,22,0.0
17424,LU_CCGT,2030,2,23,24,0.0
17425,LU_CCGT,2030,3,1,2,0.0
17426,LU_CCGT,2030,3,3,4,0.0
17427,LU_CCGT,2030,3,5,6,0.0
17428,LU_CCGT,2030,3,7,8,0.0
17429,LU_CCGT,2030,3,9,10,0.0
17430,LU_CCGT,2030,3,11,12,0.0
17431,LU_CCGT,2030,3,13,14,0.0
17432,LU_CCGT,2030,3,15,16,0.0
17433,LU_CCGT,2030,3,17,18,0.0
17434,LU_CCGT,2030,3,19,20,0.0
17435,LU_CCGT,2030,3,21,22,0.0
17436,LU_CCGT,2030,3,23,24,0.0
17437,LU_CCGT,2030,4,1,2,0.0
17438,LU_CCGT,2030,4,3,4,0.0
17439,LU_CCGT,2030,4,5,6,0.0
17440,LU_CCGT,2030,4,7,8,0.0
17441,LU_CCGT,2030,4,9,10,0.0
17442,LU_CCGT,2030,4,11,12,0.0
17443,LU_CCGT,2030,4,13,14,0.0
17444,LU_CCGT,2030,4,15,16,0.0
17445,LU_CCGT,2030,4,17,18,0.0
17446,LU_CCGT,2030,4,19,20,0.0
17447,LU_CCGT,2030,4,21,22,0.0
17448,LU_CCGT,2030,4,23,24,0.0
17449,LU_CCGT,2030,5,1,2,0.0
17450,LU_CCGT,2030,5,3,4,0.0
17451,LU_CCGT,2030,5,5,6,0.0
17452,LU_CCGT,2030,5,7,8,0.0
17453,LU_CCGT,2030,5,9,10,0.0
17454,LU_CCGT,2030,5,11,12,0.0
17455,LU_CCGT,2030,5,13,14,0.0
17456,LU_CCGT,2030,5,15,16,0.0
17457,LU_CCGT,2030,5,17,18,0.0
17458,LU_CCGT,2030,5,19,20,0.0
17459,LU_CCGT,2030,5,21,22,0.0
