id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
250,BG_electrolyzer,2050,1,19,20,1.7225000000000006
251,BG_electrolyzer,2050,1,21,22,1.7225000000000004
252,BG_electrolyzer,2050,1,23,24,1.7225000000000004
253,BG_electrolyzer,2050,2,1,2,0.3795
254,BG_electrolyzer,2050,2,3,4,0.3795
255,BG_electrolyzer,2050,2,5,6,0.3795
256,BG_electrolyzer,2050,2,7,8,0.3795
257,BG_electrolyzer,2050,2,9,10,-0.0
258,BG_electrolyzer,2050,2,11,12,-0.0
259,BG_electrolyzer,2050,2,13,14,-0.0
260,BG_electrolyzer,2050,2,15,16,-0.0
261,BG_electrolyzer,2050,2,17,18,0.3795
262,BG_electrolyzer,2050,2,19,20,0.3795
263,BG_electrolyzer,2050,2,21,22,0.3795
264,BG_electrolyzer,2050,2,23,24,0.3795
265,BG_electrolyzer,2050,3,1,2,0.9425000000000002
266,BG_electrolyzer,2050,3,3,4,0.9425000000000002
267,BG_electrolyzer,2050,3,5,6,0.9425000000000002
268,BG_electrolyzer,2050,3,7,8,0.9425000000000002
269,BG_electrolyzer,2050,3,9,10,0.9425000000000002
270,BG_electrolyzer,2050,3,11,12,0.7216015625000003
271,BG_electrolyzer,2050,3,13,14,0.7216015625000004
272,BG_electrolyzer,2050,3,15,16,0.9425000000000002
273,BG_electrolyzer,2050,3,17,18,0.9425000000000002
274,BG_electrolyzer,2050,3,19,20,0.9425000000000002
275,BG_electrolyzer,2050,3,21,22,0.9425000000000002
276,BG_electrolyzer,2050,3,23,24,0.9425000000000002
277,BG_electrolyzer,2050,4,1,2,0.2645
278,BG_electrolyzer,2050,4,3,4,0.2645
279,BG_electrolyzer,2050,4,5,6,0.2645
280,BG_electrolyzer,2050,4,7,8,0.2645
281,BG_electrolyzer,2050,4,9,10,0.2645
282,BG_electrolyzer,2050,4,11,12,0.20250781250000005
283,BG_electrolyzer,2050,4,13,14,0.26450000000000007
284,BG_electrolyzer,2050,4,15,16,0.2645
285,BG_electrolyzer,2050,4,17,18,0.26450000000000007
286,BG_electrolyzer,2050,4,19,20,0.2645
287,BG_electrolyzer,2050,4,21,22,0.2645
288,BG_electrolyzer,2050,4,23,24,0.2645
289,BG_electrolyzer,2050,5,1,2,0.7116302083333332
290,BG_electrolyzer,2050,5,3,4,0.7116302083333332
291,BG_electrolyzer,2050,5,5,6,0.9294761904761907
292,BG_electrolyzer,2050,5,7,8,0.9294761904761907
293,BG_electrolyzer,2050,5,9,10,0.598
294,BG_electrolyzer,2050,5,11,12,0.45784374999999994
295,BG_electrolyzer,2050,5,13,14,0.45784375
296,BG_electrolyzer,2050,5,15,16,0.7116302083333333
297,BG_electrolyzer,2050,5,17,18,0.9294761904761903
298,BG_electrolyzer,2050,5,19,20,0.9294761904761902
299,BG_electrolyzer,2050,5,21,22,0.9294761904761907
300,BG_electrolyzer,2050,5,23,24,0.7116302083333332
301,BG_electrolyzer,2050,6,1,2,0.26330952380952377
302,BG_electrolyzer,2050,6,3,4,0.26330952380952377
303,BG_electrolyzer,2050,6,5,6,0.26330952380952377
304,BG_electrolyzer,2050,6,7,8,0.207
305,BG_electrolyzer,2050,6,9,10,-0.0
306,BG_electrolyzer,2050,6,11,12,-0.0
307,BG_electrolyzer,2050,6,13,14,-0.0
308,BG_electrolyzer,2050,6,15,16,-0.0
309,BG_electrolyzer,2050,6,17,18,0.26330952380952377
310,BG_electrolyzer,2050,6,19,20,0.26330952380952377
311,BG_electrolyzer,2050,6,21,22,0.26330952380952377
312,BG_electrolyzer,2050,6,23,24,0.26330952380952377
313,BG_electrolyzer,2050,7,1,2,0.5852142857142857
314,BG_electrolyzer,2050,7,3,4,0.5852142857142857
315,BG_electrolyzer,2050,7,5,6,0.5852142857142856
316,BG_electrolyzer,2050,7,7,8,0.5852142857142857
317,BG_electrolyzer,2050,7,9,10,-0.0
318,BG_electrolyzer,2050,7,11,12,-0.0
319,BG_electrolyzer,2050,7,13,14,-0.0
320,BG_electrolyzer,2050,7,15,16,0.25893898983502217
321,BG_electrolyzer,2050,7,17,18,0.5852142857142857
322,BG_electrolyzer,2050,7,19,20,0.5852142857142855
323,BG_electrolyzer,2050,7,21,22,0.5852142857142857
324,BG_electrolyzer,2050,7,23,24,0.5852142857142857
325,BG_electrolyzer,2050,8,1,2,0.3565000000000001
326,BG_electrolyzer,2050,8,3,4,0.3565000000000001
327,BG_electrolyzer,2050,8,5,6,0.3565000000000001
328,BG_electrolyzer,2050,8,7,8,-0.0
329,BG_electrolyzer,2050,8,9,10,-0.0
330,BG_electrolyzer,2050,8,11,12,-0.0
